month,merchant_key,merchant_name,owner,merchant_scale,priority_level,current_gmv,previous_gmv,gmv_change_abs,gmv_loss,gmv_mom,gmv_rank_current,gmv_rank_change,previous_gmv_share,diagnostic_dimensions,data_quality_status,metric_quality_status,merchant_mapping_status,aftersales_rate,attention_reasons
2026-01,ID:15504,多多医生,负责人 B,KEY,NO_PRIORITY,222136.09,226974.48,-4838.390000000014,4838.390000000014,-0.0213168898988116,21.0,1.0,0.0166482624981141,,NO_ALERT,MISSING,NAME_MATCHED,0.0296846011131725,
2026-01,ID:15756,四川瑾辉医疗器械,负责人 B,MID,WATCHLIST,27674.32,32166.39,-4492.07,4492.07,-0.1396510457032946,59.0,1.0,0.0023593599788694,Service,NO_ALERT,MISSING,NAME_MATCHED,0.0196078431372549,Service: 售后率2.0%，环比变化525.5%
2026-01,ID:15847,成都市嘉乐康健医疗器械,负责人 B,MID,PRIORITY,6383.0,134409.7,-128026.7,128026.7,-0.9525108678912312,71.0,39.0,0.0098587645972039,Trend|Scale / Impact|Relative Position,NO_ALERT,MISSING,NAME_MATCHED,0.0465116279069767,Trend: GMV环比-95.3%；Scale / Impact: GMV损失128026.70，上月区域占比1.0%；Relative Position: 排名变化39，同月分位29.3%
2026-01,ID:16025,四川微至,负责人 B,MID,NO_PRIORITY,98567.88,97045.46,1522.4199999999985,0.0,0.0156876993524477,35.0,-1.0,0.0071181495484877,,NO_ALERT,MISSING,NAME_MATCHED,0.0138888888888888,
2026-01,ID:16163,济郎中医药科技,负责人 B,KEY,WATCHLIST,395850.22,579023.65,-183173.43000000005,183173.43000000005,-0.3163487881712604,7.0,3.0,0.0424705795903407,Scale / Impact,NO_ALERT,MISSING,NAME_MATCHED,0.0142369020501138,Scale / Impact: GMV损失183173.43，上月区域占比4.2%
2026-01,ID:16231,非药易,负责人 B,MID,NO_PRIORITY,3054.57,4973.15,-1918.5799999999997,1918.5799999999997,-0.3857876798407447,75.0,2.0,0.0003647736372939,,NO_ALERT,MISSING,ID_MATCHED,0.0384615384615384,
2026-01,ID:16711,鑫宇豪旗舰店,负责人 B,MID,PRIORITY,1976.8,11783.65,-9806.85,9806.85,-0.832242132106775,78.0,9.0,0.0008643143422375,Trend|Relative Position,NO_ALERT,MISSING,ID_MATCHED,0.0,Trend: GMV环比-83.2%，连续下降6个月；Relative Position: 排名变化9，同月分位22.2%
2026-01,ID:16854,成都原数生物,负责人 B,LONG_TAIL,WATCHLIST,0.0,0.0,0.0,0.0,,82.0,1.0,0.0,Relative Position,NO_ALERT,MISSING,ID_MATCHED,,Relative Position: 排名变化1，同月分位9.6%
2026-01,ID:17301,四川牙易,负责人 B,LONG_TAIL,WATCHLIST,0.0,0.0,0.0,0.0,,82.0,1.0,0.0,Relative Position,NO_ALERT,MISSING,ID_MATCHED,,Relative Position: 排名变化1，同月分位9.6%
2026-01,ID:17386,保和堂,负责人 B,KEY,NO_PRIORITY,231326.51,188960.3,42366.21000000002,0.0,0.224206936589326,19.0,-6.0,0.0138599752541449,,NO_ALERT,MISSING,NAME_MATCHED,0.0123847926267281,
2026-01,ID:17613,远聚隆创旗舰店,负责人 B,KEY,NO_PRIORITY,319773.26,256426.63,63346.630000000005,0.0,0.2470360820169106,13.0,-6.0,0.0188085367471567,,NO_ALERT,MISSING,NAME_MATCHED,0.0165484633569739,
2026-01,ID:17614,成都铸盛医疗器械,负责人 B,MID,PRIORITY,9900.0,23015.0,-13115.0,13115.0,-0.5698457527699327,68.0,5.0,0.0016881182474527,Trend|Service,NO_ALERT,MISSING,ID_MATCHED,0.1,Trend: GMV环比-57.0%；Service: 售后率10.0%，环比变化40.0%
2026-01,ID:17716,致呈优选,负责人 B,MID,NO_PRIORITY,43212.46,44119.6,-907.1399999999994,907.1399999999994,-0.0205609298361725,52.0,-2.0,0.0032361113113324,,NO_ALERT,MISSING,NAME_MATCHED,0.0013262599469496,
2026-01,ID:17859,四川亦辰美唯网络科技,负责人 B,MID,PRIORITY,39114.99,41198.15,-2083.1600000000035,2083.1600000000035,-0.0505644064114529,55.0,0.0,0.0030218270161327,Trend,NO_ALERT,MISSING,NAME_MATCHED,0.0221518987341772,Trend: GMV环比-5.1%，连续下降7个月
2026-01,ID:17862,【已退店】医道彤行,负责人 B,LONG_TAIL,WATCHLIST,0.0,0.0,0.0,0.0,,82.0,1.0,0.0,Relative Position,NO_ALERT,MISSING,ID_MATCHED,,Relative Position: 排名变化1，同月分位9.6%
2026-01,ID:18090,天启明,负责人 B,MID,ATTENTION,0.0,12769.97,-12769.97,12769.97,-1.0,82.0,17.0,0.0009366595427514,Trend|Relative Position,NO_ALERT,MISSING,ID_MATCHED,,Trend: GMV环比-100.0%；Relative Position: 排名变化17，同月分位9.6%
2026-01,ID:18134,四川奇力康健康科技,负责人 B,MID,NO_PRIORITY,66941.7,90349.78,-23408.08,23408.08,-0.2590828666101898,41.0,3.0,0.0066270307308859,,NO_ALERT,MISSING,NAME_MATCHED,0.0105374077976817,
2026-01,ID:18152,亦蓝辰美,负责人 B,MID,NO_PRIORITY,58148.72,66655.03,-8506.309999999998,8506.309999999998,-0.127616925534352,46.0,2.0,0.0048890537661312,,NO_ALERT,MISSING,NAME_MATCHED,0.0427461139896373,
2026-01,ID:18517,聚药汇,负责人 B,KEY,ATTENTION,342534.03,606770.74,-264236.71,264236.71,-0.4354803100755978,12.0,9.0,0.0445057900592833,Scale / Impact|Relative Position|Service,NO_ALERT,MISSING,NAME_MATCHED,0.0722150259067357,Scale / Impact: GMV损失264236.71，上月区域占比4.5%；Relative Position: 排名变化9，同月分位88.9%；Service: 售后率7.2%，环比变化13.5%
2026-01,ID:18716,【已退店】悦美康宸,负责人 B,LONG_TAIL,WATCHLIST,0.0,0.0,0.0,0.0,,82.0,1.0,0.0,Relative Position,NO_ALERT,MISSING,ID_MATCHED,,Relative Position: 排名变化1，同月分位9.6%
2026-01,ID:19233,成都至本生物科技,负责人 B,MID,WATCHLIST,7869.16,7660.88,208.27999999999972,0.0,0.0271874771566713,70.0,-1.0,0.0005619148954831,Service,NO_ALERT,MISSING,NAME_MATCHED,0.1081081081081081,Service: 售后率10.8%，环比变化418.9%
2026-01,ID:19239,有识医药,负责人 B,MID,WATCHLIST,26976.56,11421.69,15554.87,0.0,1.3618711416611728,60.0,-10.0,0.0008377650795458,Service,NO_ALERT,MISSING,NAME_MATCHED,0.10625,Service: 售后率10.6%，环比变化101.9%
2026-01,ID:19273,鑫众维医药,负责人 B,MID,NO_PRIORITY,133954.45,128576.37,5378.080000000016,0.0,0.0418279035253523,29.0,-4.0,0.0094308979529974,,NO_ALERT,MISSING,NAME_MATCHED,0.0056390977443609,
2026-01,ID:1957,臻品堂医药,负责人 B,MID,NO_PRIORITY,141489.59,136160.89,5328.699999999983,0.0,0.0391353199879935,27.0,-4.0,0.0099872119486598,,NO_ALERT,MISSING,NAME_MATCHED,0.0088809946714031,
2026-01,ID:1970,成都诚美,负责人 B,KEY,WATCHLIST,374444.62,495304.45,-120859.83000000002,120859.83000000002,-0.2440111935194606,10.0,5.0,0.0363298926825785,Scale / Impact,NO_ALERT,MISSING,NAME_MATCHED,0.0164587204672152,Scale / Impact: GMV损失120859.83，上月区域占比3.6%
2026-01,ID:19743,梦方迪,负责人 B,LONG_TAIL,WATCHLIST,0.0,0.0,0.0,0.0,,82.0,1.0,0.0,Relative Position,NO_ALERT,MISSING,ID_MATCHED,,Relative Position: 排名变化1，同月分位9.6%
2026-01,ID:20204,四川永瑞康健医药科技,负责人 B,KEY,WATCHLIST,409844.51,323348.19,86496.32,0.0,0.2675021004447249,6.0,-7.0,0.0237171401181758,Scale / Impact,NO_ALERT,MISSING,NAME_MATCHED,0.0095802919708029,Scale / Impact: GMV损失0.00，上月区域占比2.4%
2026-01,ID:2021,榕庆商贸,负责人 B,MID,NO_PRIORITY,43998.54,30980.16,13018.38,0.0,0.420216680611075,51.0,-8.0,0.002272351657832,,NO_ALERT,MISSING,NAME_MATCHED,0.0191693290734824,
2026-01,ID:20230,四川多多邦健康管理,负责人 B,MID,NO_PRIORITY,389511.18,182810.3,206700.88,0.0,1.1306850872188274,9.0,-17.0,0.0134088813057706,,NO_ALERT,MISSING,NAME_MATCHED,,
2026-01,ID:2080,深圳亿乐康,负责人 B,KEY,PRIORITY,222266.96,288618.22,-66351.25999999998,66351.25999999998,-0.2298928321295862,20.0,2.0,0.0211697451109854,Trend|Scale / Impact,NO_ALERT,MISSING,ID_MATCHED,0.0079250720461095,Trend: GMV环比-23.0%，连续下降6个月；Scale / Impact: GMV损失66351.26，上月区域占比2.1%
2026-01,ID:2084,鲁鸿医疗,负责人 B,KEY,WATCHLIST,3048483.59,2044412.06,1004071.5299999998,0.0,0.4911297236233285,1.0,0.0,0.1499547818291747,Scale / Impact,NO_ALERT,MISSING,NAME_MATCHED,0.0119412124923453,Scale / Impact: GMV损失0.00，上月区域占比15.0%
2026-01,ID:21117,四川赤泉甘木生物科技,,LONG_TAIL,PRIORITY,753.97,812.0,-58.02999999999997,58.02999999999997,-0.0714655172413792,80.0,1.0,5.9559070907305184e-05,Trend,NO_ALERT,MISSING,ID_MATCHED,0.0,Trend: GMV环比-7.1%，连续下降3个月
2026-01,ID:2116,锦仁堂,负责人 B,MID,NO_PRIORITY,60488.63,66893.94,-6405.310000000005,6405.310000000005,-0.0957532177055201,43.0,0.0,0.0049065774824249,,NO_ALERT,MISSING,NAME_MATCHED,0.04,
2026-01,ID:21206,四川共创盛世商贸,,MID,NO_PRIORITY,106946.81,52606.0,54340.81,0.0,1.0329774170246742,33.0,-17.0,0.0038585769509232,,NO_ALERT,MISSING,NAME_MATCHED,0.0058479532163742,
2026-01,ID:2170,康爱多医药,负责人 B,MID,NO_PRIORITY,138670.76,122820.97,15849.790000000008,0.0,0.1290479142120437,28.0,-6.0,0.0090087473659285,,NO_ALERT,MISSING,NAME_MATCHED,0.0094979647218453,
2026-01,ID:2182,舒力特,负责人 B,MID,NO_PRIORITY,37125.35,27293.8,9831.55,0.0,0.3602118429826553,56.0,-4.0,0.002001962277746,,NO_ALERT,MISSING,NAME_MATCHED,0.0064102564102564,
2026-01,ID:21964,四川承泰仁商贸,,MID,NO_PRIORITY,41845.63,59692.41,-17846.780000000006,17846.780000000006,-0.2989790494302375,53.0,6.0,0.0043783552707117,,NO_ALERT,MISSING,NAME_MATCHED,0.0025252525252525,
2026-01,ID:22033,重庆铃宇消费品供应链,,LONG_TAIL,NO_PRIORITY,18919.25,4693.42,14225.83,0.0,3.0310157624930225,63.0,-12.0,0.0003442558307607,,NO_ALERT,MISSING,NAME_MATCHED,0.0194805194805194,
2026-01,ID:2205,成都墨芑,负责人 B,KEY,PRIORITY,51463.26,204873.52,-153410.25999999998,153410.25999999998,-0.7488047259597043,48.0,27.0,0.0150271878136812,Trend|Scale / Impact|Relative Position,NO_ALERT,MISSING,ID_MATCHED,0.0141242937853107,Trend: GMV环比-74.9%，连续下降4个月；Scale / Impact: GMV损失153410.26，上月区域占比1.5%；Relative Position: 排名变化27，同月分位52.5%
2026-01,ID:2245,蒙特生物,负责人 B,MID,NO_PRIORITY,86961.78,73519.8,13441.979999999996,0.0,0.1828348281687382,38.0,-3.0,0.0053925751001119,,NO_ALERT,MISSING,NAME_MATCHED,0.0105633802816901,
2026-01,ID:22679,江西古戈尔商贸,,MID,NO_PRIORITY,32818.03,36585.54,-3767.510000000002,3767.510000000002,-0.1029781164908322,58.0,1.0,0.0026834984865049,,NO_ALERT,MISSING,NAME_MATCHED,0.0069124423963133,
2026-01,ID:22862,四川众恩德科技,,MID,NO_PRIORITY,122739.71,62740.55,59999.16,0.0,0.9563059297376256,32.0,-13.0,0.0046019321012479,,NO_ALERT,MISSING,NAME_MATCHED,0.0132275132275132,
2026-01,ID:22917,成都天蕊贸易,,KEY,WATCHLIST,510660.81,295319.97,215340.84000000003,0.0,0.729178050505694,2.0,-15.0,0.0216613091546468,Scale / Impact,NO_ALERT,MISSING,NAME_MATCHED,0.01287284144427,Scale / Impact: GMV损失0.00，上月区域占比2.2%
2026-01,ID:22940,四川壹贝佳健康咨询,,KEY,WATCHLIST,393978.41,364063.98,29914.429999999997,0.0,0.0821680573837597,8.0,-1.0,0.0267035866990341,Scale / Impact,NO_ALERT,MISSING,NAME_MATCHED,0.0058067192036499,Scale / Impact: GMV损失0.00，上月区域占比2.7%
2026-01,ID:23028,重庆小橘灯商贸,,MID,NO_PRIORITY,26068.03,7402.48,18665.55,0.0,2.5215265694740143,61.0,-11.0,0.0005429616147905,,NO_ALERT,MISSING,NAME_MATCHED,0.0224719101123595,
2026-01,ID:23497,重庆赛迪亨商贸,,LONG_TAIL,NO_PRIORITY,18683.85,722.98,17960.87,0.0,24.842831060333616,64.0,-16.0,5.302957769034914e-05,,NO_ALERT,MISSING,NAME_MATCHED,0.0227642276422764,
2026-01,ID:23871,好品惠,,LONG_TAIL,WATCHLIST,0.0,0.0,0.0,0.0,,82.0,1.0,0.0,Relative Position,NO_ALERT,MISSING,NAME_MATCHED,,Relative Position: 排名变化1，同月分位9.6%
2026-01,ID:24075,好尔思健康,,LONG_TAIL,NO_PRIORITY,3255.74,0.0,3255.74,0.0,,74.0,-7.0,0.0,,NO_ALERT,MISSING,NAME_MATCHED,0.0,
2026-01,ID:24236,重庆即美购供应链管理,,UNAVAILABLE,DATA_QUALITY_ALERT,,,,,,,,,,NO_ALERT,MISSING,NAME_MATCHED,,
2026-01,ID:24287,四川美恩堂医药,,UNAVAILABLE,DATA_QUALITY_ALERT,,,,,,,,,,NO_ALERT,MISSING,NAME_MATCHED,,
2026-01,ID:24447,成都德善堂生物科技,,UNAVAILABLE,DATA_QUALITY_ALERT,,,,,,,,,,NO_ALERT,MISSING,NAME_MATCHED,,
2026-01,ID:24474,成都三合力医疗用品,,UNAVAILABLE,DATA_QUALITY_ALERT,,,,,,,,,,NO_ALERT,MISSING,NAME_MATCHED,,
2026-01,ID:24489,成都喜之安健康咨询,,UNAVAILABLE,DATA_QUALITY_ALERT,,,,,,,,,,NO_ALERT,MISSING,NAME_MATCHED,,
2026-01,ID:24491,四川蓝漂日用品,,UNAVAILABLE,DATA_QUALITY_ALERT,,,,,,,,,,NO_ALERT,MISSING,NAME_MATCHED,,
2026-01,ID:24513,成都瑞舒达健康管理,,UNAVAILABLE,DATA_QUALITY_ALERT,,,,,,,,,,NO_ALERT,MISSING,NAME_MATCHED,,
2026-01,ID:24713,四川蜀妈妈生物科技,,UNAVAILABLE,DATA_QUALITY_ALERT,,,,,,,,,,NO_ALERT,MISSING,NAME_MATCHED,,
2026-01,ID:24732,四川康福达医疗科技,,UNAVAILABLE,DATA_QUALITY_ALERT,,,,,,,,,,NO_ALERT,MISSING,NAME_MATCHED,,
2026-01,ID:24857,四川汇天美优贸易,,UNAVAILABLE,DATA_QUALITY_ALERT,,,,,,,,,,NO_ALERT,MISSING,NAME_MATCHED,,
2026-01,ID:24874,陕西商玺伟康医药用品,,UNAVAILABLE,DATA_QUALITY_ALERT,,,,,,,,,,NO_ALERT,MISSING,NAME_MATCHED,,
2026-01,ID:24989,盛弘康品,,UNAVAILABLE,DATA_QUALITY_ALERT,,,,,,,,,,NO_ALERT,MISSING,NAME_MATCHED,,
2026-01,ID:25025,成都御养集商贸,,UNAVAILABLE,DATA_QUALITY_ALERT,,,,,,,,,,NO_ALERT,MISSING,NAME_MATCHED,,
2026-01,ID:2563,成都天然堂,负责人 B,MID,ATTENTION,97709.26,158272.87,-60563.61,60563.61,-0.382653135689016,36.0,8.0,0.0116090949347693,Scale / Impact|Relative Position,NO_ALERT,MISSING,NAME_MATCHED,0.0239520958083832,Scale / Impact: GMV损失60563.61，上月区域占比1.2%；Relative Position: 排名变化8，同月分位64.6%
2026-01,ID:2837,四川多乐士,负责人 B,KEY,WATCHLIST,253663.11,349184.96,-95521.85000000003,95521.85000000003,-0.2735565987721808,16.0,6.0,0.0256122312714341,Scale / Impact,NO_ALERT,MISSING,NAME_MATCHED,0.0112932604735883,Scale / Impact: GMV损失95521.85，上月区域占比2.6%
2026-01,ID:3001,华药天康,负责人 B,MID,NO_PRIORITY,59915.35,59417.04,498.3099999999977,0.0,0.008386651371391,44.0,-4.0,0.0043581572641159,,NO_ALERT,MISSING,NAME_MATCHED,0.0297927461139896,
2026-01,ID:3279,四川朝利,负责人 B,MID,NO_PRIORITY,20370.4,24781.4,-4411.0,4411.0,-0.1779964005262011,62.0,0.0,0.0018176812312589,,NO_ALERT,MISSING,NAME_MATCHED,0.0115606936416185,
2026-01,ID:3314,上品康健,负责人 B,MID,NO_PRIORITY,40917.24,25565.0,15352.239999999998,0.0,0.6005178955603363,54.0,-7.0,0.0018751572016567,,NO_ALERT,MISSING,NAME_MATCHED,0.005524861878453,
2026-01,ID:3787,蓉易购,负责人 B,MID,WATCHLIST,5046.79,12360.63,-7313.839999999999,7313.839999999999,-0.5917044681379509,73.0,5.0,0.000906635022942,Trend,NO_ALERT,MISSING,NAME_MATCHED,0.0508474576271186,Trend: GMV环比-59.2%
2026-01,ID:4216,壹药师,负责人 B,KEY,WATCHLIST,488685.79,790303.76,-301617.97000000003,301617.97000000003,-0.3816481526040064,3.0,1.0,0.0579676818721057,Scale / Impact,NO_ALERT,MISSING,NAME_MATCHED,0.0274294670846395,Scale / Impact: GMV损失301617.97，上月区域占比5.8%
2026-01,ID:4930,大圣旗舰店,负责人 B,KEY,ATTENTION,209514.08,332223.71,-122709.63000000003,122709.63000000003,-0.3693584362175717,22.0,10.0,0.0243681471686921,Scale / Impact|Relative Position,NO_ALERT,MISSING,NAME_MATCHED,0.010894495412844,Scale / Impact: GMV损失122709.63，上月区域占比2.4%；Relative Position: 排名变化10，同月分位78.8%
2026-01,ID:5293,成都利民康,负责人 B,MID,NO_PRIORITY,16652.57,12489.26,4163.31,0.0,0.3333512153642408,67.0,0.0,0.0009160698545809,,NO_ALERT,MISSING,NAME_MATCHED,0.0063291139240506,
2026-01,ID:5379,四川长生康,负责人 B,MID,NO_PRIORITY,102750.18,91599.9,11150.28,0.0,0.1217280804891709,34.0,-3.0,0.0067187252945838,,NO_ALERT,MISSING,NAME_MATCHED,0.0188014101057579,
2026-01,ID:5504,亿辰科技,负责人 B,MID,PRIORITY,49558.67,52475.81,-2917.1399999999994,2917.1399999999994,-0.0555901852682216,49.0,-2.0,0.0038490276954535,Trend,NO_ALERT,MISSING,NAME_MATCHED,0.0290556900726392,Trend: GMV环比-5.6%，连续下降6个月
2026-01,ID:6256,四川锐源通,负责人 B,MID,NO_PRIORITY,54241.1,39305.36,14935.739999999998,0.0,0.3799924488670247,47.0,-9.0,0.0028829935015728,,NO_ALERT,MISSING,NAME_MATCHED,0.0119047619047619,
2026-01,ID:6326,成都福美康,负责人 B,LONG_TAIL,WATCHLIST,0.0,0.0,0.0,0.0,,82.0,1.0,0.0,Relative Position,NO_ALERT,MISSING,ID_MATCHED,,Relative Position: 排名变化1，同月分位9.6%
2026-01,ID:7119,鑫强劲,负责人 B,MID,PRIORITY,16661.57,22140.08,-5478.510000000002,5478.510000000002,-0.2474476153654369,66.0,2.0,0.0016239440820362,Trend,NO_ALERT,MISSING,NAME_MATCHED,0.0196078431372549,Trend: GMV环比-24.7%，连续下降3个月
2026-01,ID:720,丽康琴保健品,负责人 B,MID,NO_PRIORITY,73712.78,72230.27,1482.5099999999948,0.0,0.0205247744470564,40.0,-2.0,0.005297989867714,,NO_ALERT,MISSING,NAME_MATCHED,0.0211416490486257,
2026-01,ID:7201,恒生医疗,负责人 B,KEY,WATCHLIST,347450.47,334861.27,12589.199999999952,0.0,0.0375952704234801,11.0,0.0,0.0245616085271431,Scale / Impact,NO_ALERT,MISSING,NAME_MATCHED,0.015263644773358,Scale / Impact: GMV损失0.00，上月区域占比2.5%
2026-01,ID:7370,乐宜堂,负责人 B,KEY,NO_PRIORITY,147917.99,199358.62,-51440.630000000005,51440.630000000005,-0.2580306284222874,26.0,3.0,0.0146226775671952,,NO_ALERT,MISSING,NAME_MATCHED,0.0074906367041198,
2026-01,ID:8187,四川吉瑞兴,负责人 B,KEY,PRIORITY,295289.79,308399.56,-13109.77000000002,13109.77000000002,-0.0425090424902033,14.0,-1.0,0.0226206788938691,Trend|Scale / Impact,NO_ALERT,MISSING,ID_MATCHED,0.0101492537313432,Trend: GMV环比-4.3%，连续下降4个月；Scale / Impact: GMV损失13109.77，上月区域占比2.3%
2026-01,ID:8188,康晟旗舰店,负责人 B,LONG_TAIL,WATCHLIST,0.0,0.0,0.0,0.0,,82.0,1.0,0.0,Relative Position,NO_ALERT,MISSING,ID_MATCHED,,Relative Position: 排名变化1，同月分位9.6%
2026-01,ID:8235,福信美商贸,负责人 B,KEY,NO_PRIORITY,252312.06,200400.26,51911.79999999999,0.0,0.259040582083077,17.0,-5.0,0.0146990804127862,,NO_ALERT,MISSING,NAME_MATCHED,0.0101845957988542,
2026-01,ID:8521,聚美健,负责人 B,MID,NO_PRIORITY,202040.57,176672.62,25367.95000000001,0.0,0.1435873311891793,23.0,-4.0,0.0129586910122652,,NO_ALERT,MISSING,NAME_MATCHED,0.0187121629058888,
2026-01,ID:8913,【2024/10/31关店】活玉旗舰店,负责人 B,LONG_TAIL,WATCHLIST,0.0,0.0,0.0,0.0,,82.0,1.0,0.0,Relative Position,NO_ALERT,MISSING,ID_MATCHED,,Relative Position: 排名变化1，同月分位9.6%
2026-01,ID:8930,惠仁棠,负责人 B,LONG_TAIL,WATCHLIST,0.0,0.0,0.0,0.0,,82.0,1.0,0.0,Relative Position,NO_ALERT,MISSING,ID_MATCHED,,Relative Position: 排名变化1，同月分位9.6%
2026-01,ID:9348,平康购,负责人 B,LONG_TAIL,NO_PRIORITY,1522.18,1725.06,-202.87999999999988,202.87999999999988,-0.1176075035071243,79.0,2.0,0.0001265307522898,,NO_ALERT,MISSING,ID_MATCHED,0.0,
2026-01,ID:960,【退店公示中】欣乐士(原亮剑),负责人 B,LONG_TAIL,WATCHLIST,0.0,0.0,0.0,0.0,,82.0,1.0,0.0,Relative Position,NO_ALERT,MISSING,ID_MATCHED,,Relative Position: 排名变化1，同月分位9.6%
2026-01,NAME:内蒙古康依商贸,内蒙古康依商贸,,UNAVAILABLE,DATA_QUALITY_ALERT,,,,,,,,,,DATA_QUALITY_ALERT,UNRESOLVED_MERCHANT,UNRESOLVED,,
2026-01,NAME:四川聚俊仁信医疗器械,四川聚俊仁信医疗器械,,UNAVAILABLE,DATA_QUALITY_ALERT,,,,,,,,,,DATA_QUALITY_ALERT,UNRESOLVED_MERCHANT,UNRESOLVED,,
2026-01,NAME:成都八百供应链管理,成都八百供应链管理,,UNAVAILABLE,DATA_QUALITY_ALERT,,,,,,,,,,DATA_QUALITY_ALERT,UNRESOLVED_MERCHANT,UNRESOLVED,,
2026-01,NAME:湛江市远潮食品,湛江市远潮食品,,UNAVAILABLE,DATA_QUALITY_ALERT,,,,,,,,,,DATA_QUALITY_ALERT,UNRESOLVED_MERCHANT,UNRESOLVED,,
2026-01,NAME:燊楠贸易,燊楠贸易,,UNAVAILABLE,DATA_QUALITY_ALERT,,,,,,,,,,DATA_QUALITY_ALERT,UNRESOLVED_MERCHANT,UNRESOLVED,,
2026-01,NAME:重庆和煜医疗器械,重庆和煜医疗器械,,UNAVAILABLE,DATA_QUALITY_ALERT,,,,,,,,,,DATA_QUALITY_ALERT,UNRESOLVED_MERCHANT,UNRESOLVED,,
2026-02,ID:11125,药悦网,,LONG_TAIL,DATA_QUALITY_ALERT,,0.0,,,,,,0.0,,NO_ALERT,MISSING,ID_MATCHED,,
2026-02,ID:1140,都尔东康,负责人 B,MID,NO_PRIORITY,12426.74,17911.74,-5485.000000000002,5485.000000000002,-0.3062237392905436,63.0,-2.0,0.0013370160359315,,NO_ALERT,MISSING,NAME_MATCHED,0.0084033613445378,
2026-02,ID:1142,普宁普慈,负责人 B,KEY,PRIORITY,72862.61,149577.84,-76715.23,76715.23,-0.5128783113862321,33.0,8.0,0.0111651894623301,Trend|Scale / Impact|Relative Position,NO_ALERT,MISSING,NAME_MATCHED,0.0188053097345132,Trend: GMV环比-51.3%，连续下降3个月；Scale / Impact: GMV损失76715.23，上月区域占比1.1%；Relative Position: 排名变化8，同月分位59.0%
2026-02,ID:11628,子钦医疗,,LONG_TAIL,ATTENTION,1478.0,664.0,814.0,0.0,1.2259036144578317,76.0,-5.0,4.95640651248019e-05,Relative Position|Service,NO_ALERT,MISSING,NAME_MATCHED,0.25,Relative Position: 排名变化-5，同月分位3.8%；Service: 售后率25.0%
2026-02,ID:11854,诺和堂,负责人 B,KEY,PRIORITY,96810.81,254556.91,-157746.1,157746.1,-0.6196889332134021,29.0,14.0,0.0190013181704944,Trend|Scale / Impact|Relative Position,NO_ALERT,MISSING,NAME_MATCHED,0.0128205128205128,Trend: GMV环比-62.0%；Scale / Impact: GMV损失157746.10，上月区域占比1.9%；Relative Position: 排名变化14，同月分位64.1%
2026-02,ID:11860,一玖堂,负责人 B,MID,WATCHLIST,35372.63,61263.46,-25890.83,25890.83,-0.4226145568663605,52.0,10.0,0.0045729911464016,Relative Position,NO_ALERT,MISSING,NAME_MATCHED,0.0154241645244215,Relative Position: 排名变化10，同月分位34.6%
2026-02,ID:11905,贰美医疗,负责人 B,MID,NO_PRIORITY,41887.13,48717.08,-6829.950000000004,6829.950000000004,-0.1401962104461105,46.0,-4.0,0.0036364706714008,,NO_ALERT,MISSING,NAME_MATCHED,0.0069605568445475,
2026-02,ID:11908,药精采,负责人 B,MID,NO_PRIORITY,36387.37,35324.63,1062.7400000000052,0.0,0.0300849577193025,50.0,-7.0,0.0026367955750444,,NO_ALERT,MISSING,NAME_MATCHED,0.029810298102981,
2026-02,ID:11984,四川北尘,负责人 B,MID,NO_PRIORITY,52528.5,59338.99,-6810.489999999998,6810.489999999998,-0.1147725972417124,40.0,-5.0,0.004429339706024,,NO_ALERT,MISSING,NAME_MATCHED,0.0326797385620915,
2026-02,ID:12380,纽瑞特,负责人 B,LONG_TAIL,WATCHLIST,970.0,2086.22,-1116.2199999999998,1116.2199999999998,-0.5350442426973185,77.0,1.0,0.0001557252167841,Relative Position,NO_ALERT,MISSING,ID_MATCHED,0.0,Relative Position: 排名变化1，同月分位2.6%
2026-02,ID:12382,四川奥慈,负责人 B,KEY,ATTENTION,77424.06,169729.44,-92305.38,92305.38,-0.5438383582718473,32.0,8.0,0.0126693991231267,Scale / Impact|Relative Position,NO_ALERT,MISSING,NAME_MATCHED,0.0074349442379182,Scale / Impact: GMV损失92305.38，上月区域占比1.3%；Relative Position: 排名变化8，同月分位60.3%
2026-02,ID:1257,辉莹医疗,,LONG_TAIL,DATA_QUALITY_ALERT,,0.0,,,,,,0.0,,NO_ALERT,MISSING,ID_MATCHED,,
2026-02,ID:12642,九之堂旗舰店,负责人 B,MID,WATCHLIST,56851.95,125628.51,-68776.56,68776.56,-0.5474598082871476,38.0,7.0,0.0093774994746563,Scale / Impact,NO_ALERT,MISSING,NAME_MATCHED,0.0068649885583524,Scale / Impact: GMV损失68776.56，上月区域占比0.9%
2026-02,ID:12823,众维器械,,LONG_TAIL,DATA_QUALITY_ALERT,,0.0,,,,,,0.0,,NO_ALERT,MISSING,ID_MATCHED,,
2026-02,ID:12947,江西省战狼商贸,负责人 B,MID,NO_PRIORITY,63282.34,96990.01,-33707.67,33707.67,-0.3475375453616305,37.0,0.0,0.0072397879097819,,NO_ALERT,MISSING,NAME_MATCHED,0.0263929618768328,
2026-02,ID:12980,有之源旗舰店,负责人 B,MID,WATCHLIST,10546.13,8197.34,2348.789999999999,0.0,0.2865307526587892,65.0,-4.0,0.0006118877915815,Relative Position,NO_ALERT,MISSING,NAME_MATCHED,0.0089285714285714,Relative Position: 排名变化-4，同月分位17.9%
